Time(s),CH1(V),CH2(V)
0.004251,2.262432,0.985627
0.004258,2.262432,0.985627
0.004264,2.262432,0.985627
0.004271,2.262432,0.985627
0.004277,2.262432,0.985627
0.004284,2.262432,0.985627
0.004290,2.262432,0.985627
0.004297,2.262432,0.985627
0.004303,2.262432,0.985627
0.004310,2.262432,0.985627
0.004316,2.262432,0.985627
0.004323,2.262432,0.985627
0.004329,2.262432,0.985627
0.004336,2.262432,0.985627
0.004342,2.262432,0.985627
0.004349,2.262432,0.985627
0.004355,2.262432,0.985627
0.004362,2.262432,0.985627
0.004368,2.262432,0.985627
0.004375,2.262432,0.985627
0.004382,2.262432,0.985627
0.004388,2.262432,0.985627
0.004395,2.262432,0.985627
0.004401,2.262432,0.985627
0.004408,2.262432,0.985627
0.004414,2.262432,0.985627
0.004421,2.262432,0.985627
0.004427,2.262432,0.985627
0.004434,2.262432,0.985627
0.004440,2.262432,0.985627
0.004447,2.262432,0.985627
0.004453,2.262432,0.985627
0.004460,2.262432,0.985627
0.004466,2.262432,0.985627
0.004473,2.262432,0.986431
0.004479,2.262432,0.985627
0.004486,2.262432,0.985627
0.004492,2.262432,0.985627
0.004499,2.262432,0.985627
0.004505,2.262432,0.986431
0.004512,2.262432,0.986431
0.004518,2.262432,0.985627
0.004525,2.262432,0.985627
0.004531,2.262432,0.985627
0.004538,2.262432,0.985627
0.004544,2.262432,0.985627
0.004551,2.262432,0.985627
0.004557,2.262432,0.985627
0.004564,2.262432,0.985627
0.004570,2.262432,0.985627
0.004577,2.262432,0.985627
0.004583,2.262432,0.985627
0.004590,2.262432,0.985627
0.004596,2.262432,0.985627
0.004603,2.262432,0.985627
0.004609,2.262432,0.985627
0.004616,2.262432,0.985627
0.004622,2.262432,0.985627
0.004629,2.262432,0.985627
0.004635,2.262432,0.986431
0.004642,2.262432,0.986431
0.004648,2.262432,0.986431
0.004655,2.262432,0.986431
0.004661,2.262432,0.985627
0.004668,2.262432,0.985627
0.004674,2.262432,0.985627
0.004681,2.262432,0.986431
0.004687,2.262432,0.986431
0.004694,2.262432,0.986431
0.004701,2.262432,0.986431
0.004707,2.262432,0.986431
0.004714,2.262432,0.986431
0.004720,2.262432,0.986431
0.004727,2.262432,0.986431
0.004733,2.262432,0.986431
0.004740,2.262432,0.986431
0.004746,2.262432,0.986431
0.004753,2.262432,0.986431
0.004759,2.262432,0.986431
0.004766,2.262432,0.986431
0.004772,2.262432,0.986431
0.004779,2.262432,0.986431
