Time(s),CH1(V),CH2(V)
-0.035977,2.554368,0.660697
-0.035970,2.554368,0.660697
-0.035964,2.554368,0.660697
-0.035957,2.554368,0.660697
-0.035951,2.554368,0.660697
-0.035944,2.554368,0.660697
-0.035938,2.554368,0.660697
-0.035931,2.554368,0.660697
-0.035924,2.554368,0.660697
-0.035918,2.554368,0.660697
-0.035911,2.554368,0.660697
-0.035905,2.554368,0.660697
-0.035898,2.554368,0.660697
-0.035892,2.554368,0.660697
-0.035885,2.554368,0.660697
-0.035879,2.554368,0.660697
-0.035872,2.554368,0.660697
-0.035866,2.554368,0.660697
-0.035859,2.554368,0.660697
-0.035853,2.554368,0.660697
-0.035846,2.554368,0.660697
-0.035840,2.554368,0.660697
-0.035833,2.554368,0.660697
-0.035827,2.554368,0.660697
-0.035820,2.554368,0.660697
-0.035814,2.554368,0.660697
-0.035807,2.554368,0.660697
-0.035801,2.554368,0.660697
-0.035794,2.554368,0.660697
-0.035788,2.554368,0.660697
-0.035781,2.554368,0.660697
-0.035775,2.554368,0.660697
-0.035768,2.554368,0.660697
-0.035762,2.554368,0.660697
-0.035755,2.554368,0.660697
-0.035749,2.554368,0.660697
-0.035742,2.554368,0.660697
-0.035736,2.554368,0.660697
-0.035729,2.554368,0.660697
-0.035723,2.554368,0.660697
-0.035716,2.554368,0.660697
-0.035710,2.554368,0.660697
-0.035703,2.554368,0.660697
-0.035697,2.554368,0.660697
-0.035690,2.554368,0.660697
-0.035684,2.554368,0.660697
-0.035677,2.554368,0.660697
-0.035671,2.554368,0.660697
-0.035664,2.554368,0.660697
-0.035658,2.554368,0.660697
-0.035651,2.554368,0.660697
-0.035645,2.554368,0.660697
-0.035638,2.554368,0.660697
-0.035632,2.554368,0.660697
-0.035625,2.554368,0.660697
-0.035618,2.554368,0.660697
-0.035612,2.554368,0.660697
-0.035605,2.554368,0.660697
-0.035599,2.554368,0.660697
-0.035592,2.554368,0.660697
-0.035586,2.554368,0.660697
-0.035579,2.554368,0.660697
-0.035573,2.554368,0.660697
-0.035566,2.554368,0.660697
-0.035560,2.554368,0.660697
-0.035553,2.554368,0.660697
-0.035547,2.554368,0.660697
-0.035540,2.554368,0.660697
-0.035534,2.554368,0.660697
-0.035527,2.554368,0.660697
-0.035521,2.554368,0.660697
-0.035514,2.554368,0.660697
-0.035508,2.554368,0.660697
-0.035501,2.554368,0.660697
-0.035495,2.554368,0.660697
-0.035488,2.554368,0.660697
-0.035482,2.554368,0.660697
-0.035475,2.554368,0.660697
-0.035469,2.554368,0.660697
-0.035462,2.554368,0.660697
-0.035456,2.554368,0.660697
-0.035449,2.554368,0.660697
-0.035443,2.554368,0.660697
-0.035436,2.554368,0.660697
-0.035430,2.554368,0.660697
-0.035423,2.554368,0.660697
-0.035417,2.554368,0.660697
-0.035410,2.554368,0.660697
-0.035404,2.554368,0.660697
-0.035397,2.554368,0.660697
-0.035391,2.554368,0.660697
-0.035384,2.554368,0.660697
-0.035378,2.554368,0.660697
-0.035371,2.554368,0.660697
-0.035365,2.554368,0.660697
-0.035358,2.554368,0.660697
-0.035352,2.554368,0.660697
-0.035345,2.554368,0.660697
-0.035339,2.554368,0.660697
-0.035332,2.554368,0.660697
-0.035326,2.554368,0.660697
-0.035319,2.554368,0.660697
-0.035313,2.554368,0.660697
-0.035306,2.554368,0.660697
-0.035299,2.554368,0.660697
-0.035293,2.554368,0.660697
-0.035286,2.554368,0.660697
